price,levy,manufacturer,model,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,engine_turbo,age
26971.0,1820.0,TOYOTA,Tacoma,Sedan,Yes,Petrol,3.5,18555.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12.0,0,4
14834.0,531.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,131443.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,11
14454.0,583.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,128980.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,12
706.0,761.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,73402.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,13
11604.0,777.0,FORD,Fusion,Sedan,Yes,Petrol,2.5,176000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,10.0,0,9
314.0,1053.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,149486.0,6.0,Automatic,4x4,4-5,Left wheel,Silver,12.0,0,9
34811.0,919.0,BMW,X5,Jeep,Yes,Diesel,3.0,70994.0,6.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,11
18817.0,0.0,HONDA,Civic,Sedan,Yes,Hybrid,1.5,180000.0,4.0,Variator,Front,4-5,Left wheel,Sky blue,8.0,0,11
34497.0,697.0,MERCEDES-BENZ,Vito,Minivan,Yes,Diesel,2.2,196000.0,8.0,Tiptronic,Rear,4-5,Left wheel,Green,8.0,0,11
9565.0,1079.0,VOLKSWAGEN,Tiguan,Sedan,Yes,Petrol,2.0,70098.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,5
706.0,639.0,SUBARU,XV,Jeep,Yes,Petrol,2.0,64923.0,4.0,Automatic,4x4,4-5,Left wheel,Orange,12.0,0,9
19444.0,0.0,MERCEDES-BENZ,Vito,Minivan,No,Diesel,2.2,259000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Carnelian red,4.0,0,17
3293.0,761.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,159382.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,13
784.0,448.0,HONDA,Insight,Hatchback,Yes,Hybrid,1.3,321269.0,4.0,Automatic,Front,4-5,Left wheel,Red,0.0,0,11
12858.0,1018.0,MERCEDES-BENZ,GL 350,Jeep,Yes,Diesel,3.0,137270.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,12.0,0,12
2700.0,0.0,UAZ,31514,Pickup,No,Petrol,2.0,362717.5,4.0,Manual,4x4,4-5,Left wheel,Black,0.0,0,33
28043.0,831.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,1.6,109953.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,6
13328.0,738.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,78667.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12.0,0,6
6899.0,0.0,MAZDA,Demio,Hatchback,No,Diesel,1.4,0.0,4.0,Manual,Front,4-5,Left wheel,Silver,0.0,1,20
47356.0,690.0,HONDA,Civic,Coupe,Yes,Petrol,1.5,50497.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,7
45473.0,780.0,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,1.4,35000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,12.0,0,4
12231.0,0.0,NISSAN,X-Trail NISSAN X TRAIL R,Jeep,Yes,Petrol,2.0,160000.0,4.0,Automatic,4x4,4-5,Left wheel,Black,6.0,0,17
47356.0,1575.0,MERCEDES-BENZ,GLS 450,Jeep,Yes,Petrol,3.0,40000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Black,12.0,0,5
22580.0,1017.0,MERCEDES-BENZ,E 300,Sedan,Yes,Petrol,2.0,50930.0,4.0,Automatic,Rear,4-5,Left wheel,Black,12.0,0,6
17876.0,353.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,203101.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,8
1568.0,642.0,AUDI,A3,Jeep,Yes,Diesel,2.0,167398.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,11
5959.0,934.0,FORD,Fusion,Sedan,Yes,Petrol,2.5,150091.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12.0,0,8
4200.0,0.0,MERCEDES-BENZ,190,Sedan,No,CNG,2.0,284000.0,4.0,Manual,Rear,4-5,Left wheel,Red,0.0,0,38
14834.0,583.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,147700.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,12
9408.0,0.0,JEEP,Liberty,Jeep,No,LPG,3.55,32000.0,6.0,Automatic,4x4,4-5,Left wheel,Blue,2.0,0,20
16151.0,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,286974.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,7
23239.0,836.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,124289.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,13
4861.0,0.0,MITSUBISHI,Airtrek,Jeep,Yes,Petrol,2.0,180000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Silver,4.0,0,21
14113.0,986.0,JEEP,Patriot,Jeep,No,Petrol,2.4,240000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Silver,8.0,0,13
47356.0,0.0,JEEP,Wrangler ARB,Jeep,No,Petrol,3.55,110000.0,8.0,Manual,4x4,2-3,Left wheel,White,2.0,0,11
9565.0,397.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,71904.0,4.0,Automatic,Front,4-5,Left wheel,White,0.0,0,7
3450.0,753.0,CHEVROLET,Equinox,Jeep,Yes,Petrol,2.4,233733.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,11
6269.0,1099.0,HYUNDAI,Grandeur,Sedan,Yes,Petrol,2.7,93168.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,13
24775.0,645.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,80000.0,6.0,Automatic,Front,4-5,Left wheel,Grey,10.0,0,12
784.0,917.0,BMW,X5,Sedan,Yes,Diesel,3.0,0.0,6.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,10
25591.0,530.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,81351.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,10
18817.0,0.0,HYUNDAI,Veloster,Hatchback,No,Petrol,1.6,80000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,4.0,0,10
15681.0,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,295509.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,7
627.0,1172.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,134904.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,12.0,0,12
627.0,2287.5,SUBARU,Legacy,Sedan,Yes,Petrol,2.0,256000.0,4.0,Manual,4x4,4-5,Right-hand drive,White,6.0,0,19
6429.0,585.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,141603.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12.0,0,10
4391.0,0.0,VAZ,2121 (Niva),Sedan,Yes,Petrol,1.7,1000.0,5.0,Manual,4x4,2-3,Left wheel,White,6.0,0,24
3136.0,781.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,159379.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,11
23389.0,730.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,1.6,128495.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,7
24462.0,0.0,TOYOTA,Prius,Universal,No,Hybrid,1.8,126000.0,4.0,Variator,Front,4-5,Left wheel,White,6.0,0,10
5018.0,1091.0,CADILLAC,ATS,Sedan,Yes,Petrol,2.5,81461.0,4.0,Automatic,Rear,4-5,Left wheel,Blue,12.0,0,7
5018.0,0.0,OPEL,Corsa,Coupe,No,Petrol,1.2,198000.0,4.0,Manual,Front,2-3,Left wheel,Silver,4.0,0,24
8154.0,0.0,NISSAN,Note,Hatchback,No,Petrol,1.2,120000.0,3.0,Variator,Front,4-5,Right-hand drive,Silver,6.0,0,11
6899.0,521.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,131000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,10.0,0,12
470.0,751.0,KIA,Optima,Sedan,Yes,Petrol,2.4,230032.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12.0,0,10
47356.0,1646.0,LEXUS,GX 470,Jeep,Yes,Petrol,3.55,273493.0,8.0,Automatic,4x4,4-5,Left wheel,Silver,0.0,0,8
7213.0,0.0,OPEL,Astra,Hatchback,No,Petrol,1.6,223000.0,4.0,Manual,Front,4-5,Left wheel,Black,4.0,0,23
4077.0,781.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,200870.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12.0,0,11
17249.0,1141.0,LEXUS,HS 250h,Sedan,Yes,Hybrid,2.4,264000.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,10.0,0,14
12544.0,0.0,MITSUBISHI,Pajero IO,Jeep,No,Petrol,2.0,180000.0,4.0,Automatic,4x4,4-5,Left wheel,Silver,5.0,0,20
28592.0,502.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,37900.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4.0,0,10
36065.0,0.0,BMW,X5,Jeep,Yes,Petrol,3.55,186000.0,8.0,Tiptronic,4x4,4-5,Left wheel,Black,10.0,1,11
12544.0,748.0,CHEVROLET,1500,Sedan,Yes,Petrol,2.4,96973.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,11
24920.0,707.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,117139.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,12
5645.0,0.0,VOLKSWAGEN,Jetta,Sedan,No,Petrol,2.0,0.0,2.0,Manual,Front,4-5,Left wheel,Black,2.0,0,26
15681.0,738.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,77174.0,4.0,Automatic,Front,4-5,Left wheel,Red,0.0,0,6
8154.0,0.0,NISSAN,Tiida,Hatchback,No,Petrol,1.5,111111.0,4.0,Variator,Front,4-5,Right-hand drive,White,6.0,0,19
627.0,934.0,MAZDA,1000,Sedan,Yes,Petrol,2.5,113102.0,4.0,Automatic,4x4,4-5,Left wheel,Red,12.0,0,8
1650.0,0.0,MITSUBISHI,Chariot,Goods wagon,No,Petrol,2.4,1000.0,6.0,Automatic,Front,4-5,Right-hand drive,Silver,4.0,0,25
47356.0,0.0,PORSCHE,Panamera 4,Sedan,Yes,Petrol,3.55,57000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,12.0,0,9
47356.0,0.0,PORSCHE,macan,Jeep,Yes,Petrol,2.0,7400.0,6.0,Tiptronic,4x4,4-5,Left wheel,Black,15.0,1,4
16308.0,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,7
22266.0,2287.5,DODGE,Challenger,Coupe,Yes,Petrol,3.55,72995.0,8.0,Automatic,Rear,2-3,Left wheel,Red,12.0,0,7
5959.0,0.0,OPEL,Vectra,Goods wagon,No,Petrol,1.8,200000.0,4.0,Manual,Front,4-5,Left wheel,Silver,4.0,0,24
13642.0,0.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,160000.0,4.0,Variator,Front,4-5,Right-hand drive,Red,4.0,0,11
16621.0,638.0,KIA,Optima,Sedan,Yes,Petrol,2.0,32193.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,9
26030.0,0.0,FORD,Fusion,Sedan,Yes,Plug-in Hybrid,2.0,160000.0,4.0,Variator,Front,4-5,Left wheel,Carnelian red,12.0,0,10
627.0,475.0,CHEVROLET,Volt,Jeep,Yes,Hybrid,1.4,188419.0,4.0,Automatic,Front,4-5,Left wheel,Red,0.0,0,11
12858.0,0.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.5,123000.0,4.0,Variator,Front,4-5,Left wheel,Black,4.0,0,16
12231.0,746.0,TOYOTA,Prius 1.5I,Sedan,Yes,Hybrid,1.5,127300.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12.0,0,14
20385.0,382.0,FORD,Fusion,Sedan,Yes,Plug-in Hybrid,2.0,118000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10.0,0,8
47356.0,0.0,MERCEDES-BENZ,CLS 550,Coupe,Yes,Petrol,3.55,110000.0,8.0,Automatic,4x4,4-5,Left wheel,Black,12.0,1,11
29762.0,585.0,HONDA,Civic,Sedan,Yes,Petrol,1.8,155465.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,10
31675.0,1817.0,TOYOTA,Tacoma,Sedan,Yes,Petrol,3.5,1669.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12.0,0,3
22580.0,779.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,350400.0,4.0,Tiptronic,Front,4-5,Left wheel,White,8.0,0,10
35610.0,831.0,SSANGYONG,Actyon,Jeep,Yes,Petrol,1.6,74279.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,6
31988.0,779.0,TOYOTA,Camry,Sedan,No,Hybrid,2.5,62915.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,10
17023.0,501.0,HONDA,FIT,Hatchback,Yes,Petrol,1.5,52350.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,9
36231.0,642.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,68359.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,11
1700.0,0.0,MAZDA,MPV,Minivan,No,Petrol,2.3,272000.0,4.0,Automatic,4x4,4-5,Right-hand drive,Red,0.0,0,19
470.0,777.0,FORD,Fusion,Sedan,Yes,Petrol,2.5,111304.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,9
7840.0,0.0,OPEL,Sintra,Minivan,No,LPG,2.2,300000.0,4.0,Manual,Front,4-5,Left wheel,Silver,6.0,0,26
36539.0,271.0,TOYOTA,Aqua,Hatchback,Yes,Hybrid,1.5,8646.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,9
7527.0,0.0,MERCEDES-BENZ,Vito,Minivan,Yes,CNG,2.3,200000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,4.0,0,24
3763.0,640.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,320554.0,4.0,Automatic,Front,4-5,Left wheel,White,0.0,0,10
15681.0,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,322292.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,7
12758.0,308.0,HONDA,FIT,Hatchback,Yes,Hybrid,1.5,161414.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,8
25512.0,911.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.2,161642.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,13
627.0,1360.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,243467.0,8.0,Automatic,4x4,4-5,Left wheel,White,0.0,0,10
15060.0,765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,143522.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,8
2038.0,353.0,TOYOTA,Prius,Jeep,Yes,Hybrid,1.8,104795.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,8
2500.0,0.0,NISSAN,Micra,Coupe,No,Petrol,1.0,262000.0,4.0,Manual,Front,2-3,Left wheel,Black,0.0,0,31
31047.0,1820.0,TOYOTA,Tacoma,Sedan,Yes,Petrol,3.5,17542.0,6.0,Automatic,Rear,4-5,Left wheel,Silver,12.0,0,4
15053.0,0.0,VOLKSWAGEN,Passat,Sedan,Yes,Petrol,3.55,188408.0,6.0,Tiptronic,Front,4-5,Left wheel,Grey,10.0,0,11
6743.0,707.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,12
2587.0,1053.0,NISSAN,Pathfinder,Jeep,Yes,Petrol,3.5,178656.0,6.0,Automatic,Front,4-5,Left wheel,Silver,12.0,0,9
20698.0,1058.0,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,236016.0,6.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,11
9408.0,1268.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,145000.0,4.0,Automatic,Front,4-5,Right-hand drive,Grey,2.0,0,11
4704.0,0.0,OPEL,Astra suzuki mr wagon,Hatchback,No,Petrol,0.7500000000000002,167000.0,3.0,Automatic,Front,4-5,Right-hand drive,Black,2.0,0,18
42218.0,639.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,65863.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,9
21639.0,934.0,TOYOTA,Camry,Sedan,No,Petrol,2.5,178000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12.0,0,8
15681.0,779.0,VOLKSWAGEN,Passat,Sedan,No,Petrol,2.5,156000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,8.0,0,10
47356.0,1079.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,41778.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4.0,0,5
23521.0,640.0,BMW,X3,Jeep,Yes,Petrol,2.0,208000.0,4.0,Tiptronic,4x4,4-5,Left wheel,White,12.0,1,10
3763.0,1304.0,BMW,X6,Jeep,Yes,Petrol,3.55,218518.0,8.0,Automatic,4x4,4-5,Left wheel,White,12.0,0,10
3450.0,607.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,9626.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,4
35557.0,891.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,187270.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,7
5175.0,0.0,VOLKSWAGEN,Golf,Hatchback,No,CNG,2.0,180008.0,4.0,Manual,Front,4-5,Right-hand drive,Black,2.0,0,26
38229.0,877.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,1.7,83259.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,6
23521.0,0.0,CHEVROLET,Volt,Sedan,Yes,Plug-in Hybrid,1.4,62000.0,4.0,Automatic,Front,4-5,Left wheel,White,10.0,0,11
7809.0,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,Orange,4.0,0,7
8467.0,0.0,MITSUBISHI,Pajero IO,Jeep,No,Petrol,1.8,155000.0,4.0,Automatic,4x4,4-5,Left wheel,White,4.0,0,24
4861.0,1058.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,128202.0,6.0,Automatic,Rear,4-5,Left wheel,Black,12.0,0,11
23207.0,639.0,BMW,328,Sedan,Yes,Petrol,2.0,47000.0,4.0,Automatic,Rear,4-5,Left wheel,Silver,8.0,1,9
470.0,753.0,HYUNDAI,Sonata,Jeep,Yes,Hybrid,2.4,123862.0,4.0,Automatic,Front,4-5,Left wheel,White,0.0,0,11
10500.0,0.0,TOYOTA,Prius,Sedan,No,Petrol,1.5,288166.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,16
41629.0,1249.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,129841.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,6
941.0,1104.0,BMW,X5,Jeep,Yes,Diesel,3.0,196614.0,6.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,8
15681.0,308.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,90000.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,8.0,0,9
14113.0,0.0,TOYOTA,Corolla,Minivan,No,Diesel,2.2,188000.0,4.0,Manual,Front,4-5,Left wheel,Grey,6.0,1,16
18817.0,0.0,MITSUBISHI,Pajero MONTERO,Jeep,No,Petrol,3.55,312000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Black,2.0,0,20
8000.0,0.0,NISSAN,Tiida,Hatchback,No,Petrol,1.5,1400.0,4.0,Variator,Front,4-5,Right-hand drive,Silver,2.0,0,15
31988.0,0.0,TOYOTA,Camry,Sedan,No,Hybrid,2.5,62000.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,10
10663.0,0.0,TOYOTA,Mark X,Sedan,No,Petrol,2.5,138000.0,6.0,Tiptronic,Rear,4-5,Right-hand drive,White,12.0,0,19
13485.0,0.0,BMW,X5,Jeep,Yes,CNG,3.0,178942.0,6.0,Tiptronic,Front,4-5,Left wheel,Black,8.0,0,20
13485.0,645.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,152493.0,4.0,Automatic,Front,4-5,Left wheel,Sky blue,4.0,0,12
4077.0,1714.0,MERCEDES-BENZ,GLE 350,Jeep,Yes,Petrol,3.5,39814.0,6.0,Automatic,Rear,4-5,Left wheel,Black,0.0,0,6
16308.0,0.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.4,236190.0,4.0,Automatic,Front,4-5,Left wheel,Grey,10.0,0,15
862.0,259.0,CHEVROLET,Volt,Jeep,Yes,Hybrid,1.4,133195.0,4.0,Automatic,Front,4-5,Left wheel,Black,0.0,0,9
16778.0,531.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,41279.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,11
12074.0,843.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,172100.0,4.0,Tiptronic,Front,4-5,Left wheel,Brown,12.0,0,15
26657.0,1091.0,TOYOTA,Camry SE,Sedan,Yes,Petrol,2.5,52359.0,4.0,Automatic,Front,4-5,Left wheel,Carnelian red,8.0,0,7
25440.0,833.0,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.2,70000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,8
1176.0,934.0,MAZDA,1000,Sedan,Yes,Petrol,2.5,142800.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12.0,0,8
47356.0,1356.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,71000.0,8.0,Tiptronic,4x4,4-5,Left wheel,Black,0.0,0,9
627.0,642.0,SUZUKI,SX4,Sedan,Yes,Petrol,2.0,267184.0,4.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,11
1098.0,394.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,362717.5,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,9
1568.0,0.0,TOYOTA,VOXY,Minivan,No,Petrol,2.0,362717.5,4.0,Automatic,Front,>5,Left wheel,Silver,4.0,1,20
17562.0,0.0,VOLKSWAGEN,Jetta,Sedan,Yes,Diesel,2.0,94000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12.0,1,11
37000.0,777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,120804.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,9
5000.0,0.0,NISSAN,Skyline,Sedan,No,Petrol,2.5,117000.0,6.0,Automatic,Rear,4-5,Right-hand drive,Silver,3.0,0,20
6115.0,1399.0,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,197044.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,12.0,0,13
21953.0,777.0,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,153312.0,4.0,Automatic,Front,4-5,Left wheel,Black,0.0,0,9
18189.0,308.0,TOYOTA,Prius C,Sedan,Yes,Hybrid,1.8,112000.0,4.0,Tiptronic,Front,4-5,Left wheel,Orange,12.0,0,9
10036.0,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,Orange,4.0,0,7
7840.0,0.0,NISSAN,Tiida,Hatchback,Yes,Petrol,1.5,132000.0,4.0,Variator,Front,4-5,Right-hand drive,Silver,8.0,0,18
16621.0,1017.0,HYUNDAI,Elantra,Sedan,No,Petrol,2.0,22000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,0.0,0,6
10349.0,394.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,0.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,9
470.0,382.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,White,0.0,0,8
5959.0,966.0,DAEWOO,Lacetti,Sedan,Yes,Diesel,2.0,75644.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,14
13172.0,0.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,154000.0,4.0,Automatic,Front,4-5,Right-hand drive,White,2.0,0,11
5645.0,0.0,HONDA,Cr-v,Jeep,No,Petrol,2.0,230000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,2.0,0,26
314.0,1646.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,102907.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,8
2509.0,574.0,HONDA,Insight,Hatchback,Yes,Hybrid,1.3,210758.0,4.0,Automatic,Front,4-5,Left wheel,Silver,0.0,0,13
42337.0,0.0,LAND ROVER,Range Rover Evoque 2.0,Jeep,Yes,Petrol,2.0,42450.0,4.0,Tiptronic,4x4,4-5,Left wheel,Grey,12.0,1,8
7213.0,1286.0,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,56327.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,16
8938.0,531.0,CHEVROLET,Aveo,Hatchback,Yes,Petrol,1.6,49126.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,11
15035.0,836.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,93865.0,4.0,Automatic,Front,4-5,Left wheel,Golden,4.0,0,13
3763.0,779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,124912.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,10
15994.0,0.0,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,163000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,8.0,0,15
11604.0,639.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,275877.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,9
18817.0,562.0,VOLKSWAGEN,Jetta,Sedan,No,Petrol,1.4,70000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,6.0,1,8
19613.0,836.0,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,104022.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,13
22266.0,1399.0,TOYOTA,RAV 4,Jeep,No,Petrol,3.5,160000.0,6.0,Automatic,Front,4-5,Left wheel,Silver,8.0,0,13
1111.0,0.0,BMW,X1,Hatchback,No,Diesel,2.0,215000.0,4.0,Manual,Rear,4-5,Left wheel,Black,8.0,1,14
22580.0,0.0,MERCEDES-BENZ,GLK 350,Jeep,Yes,Petrol,3.5,11111.0,6.0,Tiptronic,Rear,4-5,Left wheel,Black,8.0,0,12
16935.0,382.0,HYUNDAI,Sonata Limited,Sedan,Yes,Hybrid,2.4,73825.0,4.0,Automatic,Front,4-5,Left wheel,Black,8.0,0,9
19444.0,0.0,MITSUBISHI,L 200,Pickup,No,Diesel,2.5,50000.0,4.0,Manual,4x4,4-5,Left wheel,Black,0.0,1,17
